cod_localidad,id_provincia,id_departamento,Observaciones,categoría,subcategoria,provincia,localidad,nombre,domicilio,piso,código postal,cod_area,número de teléfono,mail,web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion
6280040,6,6280,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Miramar,Museo De La Región De Ansenuza Aníbal Montes,Sarmiento Esq. Urquiza,s/d,X5143BQG,3563.0,493 621,s/d,s/d,-30.91351,-62.675507,Localización precisa,s/d,DNPyM,Privada,s/d,2017
6280040,6,6280,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Miramar,Museo Del Gran Hotel Viena De Miramar,Croacia S/N,s/d,X5143BQG,s/d,s/d,s/d,s/d,-30.90497,-62.668371,Localización precisa,s/d,DNPyM,Privada,s/d,2017
6280040,6,6280,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Miramar,Museo Municipal Punta Hermengo,"Vivero Bosque ""Florentino Ameghino""",s/d,7607,s/d,s/d,s/d,s/d,-38.288378,-57.849794,Localización precisa,s/d,DNPyM,Municipal,1977,2017
6280040,6,6280,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Miramar,Museo Fotográfico De Miramar,Libertad 124,s/d,X5143BQD,3563.0,493078,s/d,s/d,-30.914302,-62.676602,Localización precisa,s/d,DNPyM,Privada,2000,2017
6260010,6,6260,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Monte Grande,Museo Histórico Municipal La Campana,"Deán Gregorio Funes 1221, B° la Morita",s/d,1842,11.0,4290 0437,s/d,s/d,-34.813,-58.4584,Localización precisa,s/d,DNPyM,Municipal,1984,2017
6553020,6,6553,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Monte Hermoso,Museo Municipal De Ciencias Naturales,"Avda. Recalada 243,",s/d,B8153CMC,2921.0,482 601,s/d,s/d,-38.981945,-61.299913,Localización precisa,s/d,DNPyM,Municipal,1977,2017
6568010,6,6568,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Morón,Museo De La Catedral De Morón Inmaculada Concepción Del Buen Viaje,Gral. Manuel Belgrano 327,s/d,B1708IFG,11.0,4629 0969,mensajes@catedraldemoron.org.ar,s/d,-34.6521,-58.6212,Localización precisa,s/d,DNPyM,s/d,s/d,2017
6568010,6,6568,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Morón,Museo Histórico Y De Arte Gral. José De San Martín,Casullo 59,s/d,B1708IPA,11.0,4629 1456,arteycultura@moron.gov.ar,s/d,-34.6492,-58.6241,Localización precisa,s/d,DNPyM,Municipal,1955,2017
6568010,6,6568,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Morón,Museo Nacional De Aeronáutica Brig. Edmundo H. Civati Bernasconi,Avda. Eva Perón 2200,s/d,B1708FEU,11.0,4697 9780,museonacionalaeronautica@yahoo.com.ar,s/d,-34.6761,-58.638,Localización precisa,s/d,DNPyM,Nacional,1962,2017
6861010,6,6861,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Munro,Museo Del Cine Lumiton,Sargento Cabral 2354,s/d,B1605EEH,11.0,4721 9255,s/d,s/d,-34.528,-58.515868,Localización precisa,s/d,DNPyM,Municipal,1905,2017
6700060,6,6700,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Pigüe,Museo Y Archivo De La Ciudad De Pigüé,"Parque Municipal ""Fortunato Chiappara""",s/d,8170,2923.0,475 001,s/d,s/d,-37.60925,-62.404575,Localización precisa,s/d,DNPyM,Municipal,1963,2017
6651080,6,6651,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Púan,Museo Municipal Ignacio Balvidares,San Martín y Garay,s/d,8180,2923.0,498 018,s/d,s/d,-37.543316,-62.76712,Localización precisa,s/d,DNPyM,Municipal,1977,2017
6560010,6,6560,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Puente Márquez,Museo Orlando Ambrosio Binaghi,Puente de Márquez 1251 y Mendoza,s/d,1742,237.0,468 5533,s/d,s/d,-34.6226,-58.7303,Localización precisa,s/d,DNPyM,Privada,1950,2017
6658010,6,6658,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Quilmes,Museo Municipal Del Transporte Don Carlos Hillner Y Decoud,Laprida y Ricardo Rojas,s/d,B1879BTQ,11.0,4280 5488,s/d,s/d,-34.749,-58.2732,Localización precisa,s/d,DNPyM,Municipal,1967,2017
6658010,6,6658,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Quilmes,Museo De Artes Visuales Víctor E. Roverano,Rivadavia 498,s/d,B1878KJJ,11.0,4224 5336,s/d,s/d,-34.7192,-58.2517,Localización precisa,s/d,DNPyM,Municipal,1975,2017
6658010,6,6658,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Quilmes,Museo Municipal Histórico Fotográfico De Quilmes Gerónima Irma Giles Y Gaetano De Mayol,25 de Mayo 218 Este / Lavalle y Brown,s/d,B1878JZF,11.0,4253 9162,s/d,s/d,-34.712406,-58.285194,Localización precisa,s/d,DNPyM,Municipal,1990,2017
6665040,6,6665,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Ramallo,Museo Histórico Municipal De Ramallo Hércules J. Rabagliati,Moreno 890,s/d,B2915BNR,3407.0,422 930,s/d,s/d,-33.484192,-60.003624,Localización precisa,s/d,DNPyM,Municipal,1994,2017
6343030,6,6343,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Ranchos,Museo Histórico De Ranchos Marta Inés Martínez,Leopoldo Casal 3059,s/d,B1987BDO,2241.0,475 477,museoranchos@yahoo.com.ar,s/d,-35.520171,-58.318442,Localización precisa,s/d,DNPyM,Municipal,1968,2017
6343030,6,6343,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Ranchos,Museo Ferroviario Ranchos,Belgrano y Moreno,s/d,1987,2241.0,482 002,s/d,s/d,-35.518814,-58.312557,Localización precisa,s/d,DNPyM,Privada,2003,2017
6672010,6,6672,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Rauch,Museo Municipal De Artes Plásticas Faustino Jorge Bonadeo,Avda. San Martín 155,s/d,B7203BPB,2297.0,443 249,s/d,s/d,-36.778364,-59.093311,Localización precisa,s/d,DNPyM,Municipal,1962,2017
6721020,6,6721,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Salliquelo,Museo Gabriel Campomar Cervera,Brasil 455,s/d,B6339AKK,2394.0,480 672,s/d,s/d,-36.745792,-62.956782,Localización precisa,s/d,DNPyM,Municipal,1952,2017
6714060,6,6714,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Salto,Museo Rincón De Historia,Oscar Eduardo Quiñones,s/d,2741,2474.0,424 809,s/d,s/d,-34.29499,-60.254621,Localización precisa,s/d,DNPyM,Privada,1988,2017
6371010,6,6371,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Andrés,Museo Histórico Regional Brigadier General Don Juan Manuel De Rosas,Diego Pombo 3324,s/d,B1651AFJ,11.0,4830 0683,s/d,s/d,-34.566183,-58.544521,Localización precisa,s/d,DNPyM,s/d,s/d,2017
6735020,6,6735,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Antonio de Areco,Museo De Artes Plásticas Juan B. Tapia,Lavalle 363,s/d,B2760BME,2326.0,456 202,s/d,s/d,-34.243119,-59.47406,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
6735020,6,6735,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Antonio de Areco,Centro Cultural Y Museo Usina Vieja,Alsina 66,s/d,B2760ACB,2326.0,456 202,usinavieja@hotmail.com,s/d,-34.242521,-59.474494,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
6735020,6,6735,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Antonio de Areco,Museo Evocativo Y De Bellas Artes Osvaldo Gasparini,Alvear 521,s/d,B2760ADK,2326.0,454 243,s/d,s/d,-34.247423,-59.468823,Localización precisa,s/d,DNPyM,Privada,1969,2017
6735020,6,6735,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Antonio de Areco,Parque Criollo Y Museo Gauchesco Ricardo Güiraldes,Camino Ricardo Güiraldes S/N,s/d,2760,2326.0,455 839,s/d,s/d,-34.252753,-59.470872,Localización precisa,s/d,DNPyM,Municipal,1938,2017
6756010,6,6756,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Isidro,Museo Histórico Municipal Brig. Gral. Juan M. Pueyrredón,Rivera Indarte 48,s/d,B1642IFB,11.0,4512 3131,s/d,s/d,-34.4705,-58.5033,Localización precisa,s/d,DNPyM,Municipal,1948,2017
6756010,6,6756,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Isidro,Museo Biblioteca Y Archivo Histórico Municipal De San Isidro Dr. Horacio Beccar Varela,Adrián Beccar Varela 774,s/d,B1642DMD,11.0,4575 4038,s/d,s/d,-34.467301,-58.507225,Localización precisa,s/d,DNPyM,Municipal,2006,2017
6427010,6,6427,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Justo,Museo Histórico Municipal Rosa Giussani De Piva,9 de Julio 2457,s/d,S3040AGI,3498.0,420 004,s/d,s/d,-30.788731,-60.591787,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
6760010,6,6760,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Miguel,Museo Mariposas Del Mundo,Italia 650,s/d,B1663NXN,11.0,4664 2108,s/d,s/d,-34.5401,-58.7037,Localización precisa,s/d,DNPyM,Privada,2000,2017
6763050,6,6763,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Nicolás de Los Arroyos,Museo Y Archivo Histórico Municipal Don Gregorio Santiago Chervo,Francia 187,s/d,B2900HVC,3461.0,422 259,s/d,s/d,-33.3273,-60.2209,Localización precisa,s/d,DNPyM,Municipal,1975,2017
6763050,6,6763,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Nicolás de Los Arroyos,Museo Y Biblioteca De La Casa Del Acuerdo De San Nicolás,De la Nación 139-143,s/d,B2900AAC,3461.0,421 452,s/d,s/d,-33.33,-60.2164,Localización precisa,s/d,DNPyM,Nacional,1937,2017
6791050,6,6791,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tandil,Museo Municipal De Bellas Artes De Tandil (Mumbat),Chacabuco 357,s/d,B7000AKI,2293.0,432 067,museotandil@hotmail.com,s/d,-37.3304,-59.1375,Localización precisa,s/d,DNPyM,Municipal,1941,2017
6791050,6,6791,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tandil,Museo Histórico Fuerte Independencia,4 de Abril 845,s/d,B7000BAI,2293.0,435 573,museodelfuerte@yahoo.com.ar,s/d,-37.3207,-59.1311,Localización precisa,s/d,DNPyM,Privada,1967,2017
6798020,6,6798,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tapalqué,Museo Y Centro De Cultura,Avda. Belgrano 225,s/d,B7303BIC,2283.0,420 551,s/d,s/d,-36.354957,-60.024454,Localización precisa,s/d,DNPyM,Municipal,1946,2017
6805010,6,6805,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tigre,Museo De La Reconquista,Avda. Liniers y Padre Castañeda,s/d,B1648DAP,11.0,4512 4496,cultura@tigre.gov.ar,s/d,-34.4162,-58.5883,Localización precisa,s/d,DNPyM,Municipal,1971,2017
6805010,6,6805,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tigre,Museo Naval De La Nación,Paseo Victorica 602,s/d,B1648DVN,11.0,4749 0608,museonaval@ara.mil.ar,www.ara.mil.ar,-34.4124,-58.5868,Localización precisa,s/d,DNPyM,Nacional,1892,2017
6805010,6,6805,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tigre,Museo Histórico De La Prefectura Naval Argentina,Avda. Liniers 1264,s/d,B1648DAZ,11.0,4749 6161,s/d,www.prefecturanaval.edu.ar/museo/,-34.421,-58.5878,Localización precisa,s/d,DNPyM,Nacional,1985,2017
6805010,6,6805,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tigre,Museo De Arte Tigre,Paseo Victorica 972,s/d,B1648DVT,11.0,4512 4528,museodearte@tigre.gov.ar,s/d,-34.4101,-58.5893,Localización precisa,s/d,DNPyM,Municipal,2006,2017
6819040,6,6819,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tornquist,Museo Histórico Regional Fuerte Argentino,Gral. Paz 51,s/d,B8160AWA,231.0,494 0810,mspialtini@yahoo.com.ar,s/d,-38.102089,-62.224189,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
6826050,6,6826,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Trenque Lauquen,Museo Histórico De Las Campañas Al Desierto Gral. Conrado E. Villegas,San Martín 1150,s/d,B6400CFN,2392.0,423 673,s/d,s/d,-35.979196,-62.727318,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
6826050,6,6826,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Trenque Lauquen,Museo Cívico Almafuerte,Almafuerte 174,s/d,B6400AKF,s/d,s/d,s/d,s/d,-35.975541,-62.727325,Localización precisa,s/d,DNPyM,Municipal,1973,2017
6833100,6,6833,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tres Arroyos,Museo Municipal José A. Mulazzi,San Martín 323,s/d,B7500IKD,2983.0,434 555,s/d,s/d,-38.3745,-60.2791,Localización precisa,s/d,DNPyM,Municipal,1983,2017
6833100,6,6833,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tres Arroyos,Museo De Bellas Artes De Tres Arroyos,Avda. Moreno 232,s/d,B7500GHP,2983.0,432 354,s/d,s/d,-38.3787,-60.2737,Localización precisa,s/d,DNPyM,Privada,1959,2017
6861010,6,6861,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Vicente López,Museo Rómulo Raggio,Gaspar Campos 861,s/d,B1638ARO,11.0,4791 0868,s/d,s/d,-34.528,-58.4754,Localización precisa,s/d,DNPyM,Privada,1983,2017
6749010,6,6749,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Victoria,Museo De La Ciudad Carlos A. Anadón,Avda. Congreso 593,s/d,E3153BEK,3436.0,421 063,s/d,s/d,-32.620114,-60.154819,Localización precisa,s/d,DNPyM,Municipal,1986,2017
6749010,6,6749,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Victoria,Museo Ovni Y De La Ciencia,Sarmiento 526,s/d,E3153EZH,3436.0,427 596,s/d,s/d,-32.620139,-60.156697,Localización precisa,s/d,DNPyM,Privada,2009,2017
6756010,6,6756,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Adelina,Museo De La Palabra,Luis María Drago 2265,s/d,B1607CYC,11.0,4766 8746,s/d,s/d,-34.5202,-58.5522,Localización precisa,s/d,DNPyM,Privada,1985,2017
6371010,6,6371,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Ballester,Museo Argentino De La Gaseosa (Mag),Lacroze 5063 5°A,s/d,B1653BFI,11.0,4764 6945,info@mag.org.ar,s/d,-34.5472,-58.5553,Localización precisa,s/d,DNPyM,Privada,s/d,2017
6371010,6,6371,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Ballester,Museo Histórico José Hernández - Chacra Pueyrredón,Presbítero Carballo 5042 (Calle 111),s/d,B1653IPD,11.0,4847 5035,s/d,s/d,-34.5619,-58.5729,Localización precisa,s/d,DNPyM,Municipal,1970,2017
6441030,6,6441,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Elisa,El Porvenir - Monumento Histórico Municipal Y Museo Regional,Churruarín S/N,s/d,3265,3447.0,481 666,s/d,s/d,-32.163047,-58.403773,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
6056010,6,6056,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Espora,Museo De La Aviación Naval,Base Aeronaval Comandante Espora,s/d,B8107ZAA,2932.0,487 999,museo_aeronaval@yahoo.com,www.museoaeronaval.ara.mil.ar,-38.7346,-62.1586,Localización precisa,s/d,DNPyM,Nacional,1998,2017
6868020,6,6868,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Gesell,Museo Y Archivo Histórico Municipal,"Alameda 201 y Calle 303, Pinar del Norte",s/d,7165,2255.0,468 624,s/d,s/d,-37.252233,-56.961261,Localización precisa,s/d,DNPyM,Municipal,1991,2017
6270010,6,6270,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Santa Rosa,Museo Histórico Municipal De Villa Santa Rosa,Urquiza 474,s/d,X5133XAG,3574.0,480 425,s/d,s/d,-31.153926,-63.401584,Localización precisa,s/d,DNPyM,Municipal,2011,2017
6270010,6,6270,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Santa Rosa,Museo Casa Natal Del Cura Brochero,"Deán Funes, Esq. Luis R. García",s/d,X5133XAG,3574.0,480 210,s/d,s/d,-31.153926,-63.401584,Localización precisa,s/d,DNPyM,Privada,1991,2017
6427010,6,6427,s/d,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Virrey del Pino,Museo Histórico Municipal Brigadier Gral. Don Juan Manuel De Rosas,"M. Herrera y Colastiné (Ruta Nac. Nro. 3, Km. 40.2)",s/d,1759,2202.0,494 757,s/d,s/d,-34.853094,-58.656709,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
6260010,6,6260,s/d,Espacios de Exhibición Patrimonial,s/d,Buenos Aires,Monte Grande,Casa De La Cultura,S.T de Santamarina 432,s/d,1842,s/d,4290 8353,agendadecultura@gmail.com,facebook.com/CulturaEstebanEcheverria,-34.818703,-58.465765,Localización precisa,Secretaría de Cultura del Municipio de Esteban Echeverría,Secretaria de Cultura del Municipio de Esteban Echeverría,s/d,s/d,2017
6434010,6,6434,s/d,Espacios de Exhibición Patrimonial,s/d,Buenos Aires,Remedios de Escalada,Centro Interactivo De Ciencia Y Tecnología: Abremate,Hipólito Irigoyen 5682 - Lanús,s/d,1826,s/d,5533 5600 int. 5109,cicytabremate@unla.edu.ar,www.unla.edu.ar/cicyt,-34.7207,-58.3943,Localización precisa,s/d,UNLA,s/d,s/d,2017
6861010,6,6861,s/d,Espacios de Exhibición Patrimonial,s/d,Buenos Aires,Vicente López,Fundación Rómulo Raggio,Gaspar Campos 861,s/d,s/d,s/d,s/d,s/d,s/d,-34.527699,-58.4756519,Localización precisa,s/d,Red de Espacios Culturales Vicente López,s/d,s/d,2017
6861010,6,6861,s/d,Espacios de Exhibición Patrimonial,s/d,Buenos Aires,Vicente López,Dacil Urbana,Cazadores de Coquimbo 2841,s/d,s/d,s/d,s/d,s/d,s/d,-34.5222582,-58.5169347,Localización precisa,s/d,Red de Espacios Culturales Vicente López,s/d,s/d,2017
6861010,6,6861,s/d,Espacios de Exhibición Patrimonial,s/d,Buenos Aires,Vicente López,Museo Antártico Fundación Marambio,Cerrito 4093,s/d,s/d,s/d,s/d,s/d,s/d,-34.527931,-58.5509759,Localización precisa,s/d,Red de Espacios Culturales Vicente López,s/d,s/d,2017
6861010,6,6861,s/d,Espacios de Exhibición Patrimonial,s/d,Buenos Aires,Vicente López,Museo Lumiton,Sargento Cabral 2354,s/d,s/d,s/d,s/d,s/d,s/d,-34.5277812,-58.516176,Localización precisa,s/d,Red de Espacios Culturales Vicente López,s/d,s/d,2017
10021020,10,10021,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,Andalgala,Museo Mineralógico Y Folklórico Municipal,San Martín y Schmidt,s/d,4740,s/d,s/d,s/d,s/d,-27.575748,-66.32354,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
10021020,10,10021,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,Andalgala,Museo Arqueológico Provincial Samuel Alejandro Lafone Quevedo,Pérez de Zurita 640,s/d,K4740BKL,3835.0,442 2381,s/d,s/d,-27.58347,-66.315951,Localización precisa,s/d,DNPyM,Provincial,1968,2017
10021020,10,10021,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,Andalgalá,Museo Mineralógico Municipal Francisco Vera,Pérez de Zurita S/N. Ciudad De Andalgalá.,s/d,4740,s/d,s/d,s/d,s/d,-27.575748,-66.32354,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
10021020,10,10021,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,Andalgalá,Museo De Sitio Muschaka. Complejo Turístico Minero,Choya Andalgalá,s/d,4740,s/d,s/d,s/d,s/d,-27.575748,-66.32354,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
10028010,10,10028,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,Antofagasta de la Sierra,Museo Mineralógico De La Puna,Av. San Martín S/N,s/d,4705,s/d,s/d,s/d,s/d,-29.319132,-65.056913,Localización precisa,s/d,DNPyM,Privada,s/d,2017
10028010,10,10028,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,Antofagasta de la Sierra,Museo Del Hombre,Plaza 9 de Julio,s/d,4705,s/d,s/d,s/d,s/d,-26.036968,-67.438246,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
10035020,10,10035,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,Belén,Museo Arqueológico Provincial Cóndor Huasi,"San Martín 310. Galería Misael, Planta alta",s/d,K4750BXH,s/d,s/d,s/d,s/d,-27.646092,-67.035558,Localización precisa,s/d,DNPyM,Provincial,1948,2017
10035040,10,10035,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,Corral Quemado,Museo Integral De Corral Quemado,Corral Quemado,s/d,4751,s/d,s/d,s/d,s/d,-27.152562,-66.950398,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
10105110,10,10105,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,Fiambalá,Museo De Los Seismiles,Centro Cívico-Cultural,s/d,5345,3837.0,496 250,s/d,s/d,-27.681686,-67.643215,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
10105110,10,10105,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,Fiambalá,Museo De Sitio De La Comandancia De Armas,Barrio San Pedro,s/d,5345,3837.0,449 6016,s/d,s/d,-27.681686,-67.643215,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
10105110,10,10105,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,Fiambalá,Museo Del Hombre,Abaucan S/N,s/d,5345,3837.0,449 6250,direcciondeculturayeducacion@tinogasta.com.ar,s/d,-27.691054,-67.620898,Localización precisa,s/d,DNPyM,Municipal,1997,2017
10035070,10,10035,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,Hualfin,Museo Arqueológico De Hualfin,Calle Principal,s/d,4751,3835.0,447 3001,s/d,s/d,-27.211913,-66.835488,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
10077040,10,10077,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,La Higuera,Estancia Jesuítica La Candelaria,La Candelaria - Departamento Cruz del Eje,s/d,X5285AEB,351.0,433 3425,s/d,s/d,-31.015767,-65.100709,Localización precisa,s/d,DNPyM,Provincial,s/d,2017
10077040,10,10077,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,La Higuera,Museo Popular De Historia Regional Macat Henen,Calle Pública S/N,s/d,X5285AEB,s/d,s/d,s/d,s/d,-31.015767,-65.100709,Localización precisa,s/d,DNPyM,s/d,2011,2017
10084060,10,10084,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,Mutquin,Museo Arqueológico E Histótirico Municipal De Mutquin,Pje. Bicentenario S/N,s/d,5317,s/d,s/d,s/d,s/d,-28.3262,-66.156735,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
10035140,10,10035,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,Puerta de San José,Museo De Puerta De San José,Puerta de San José,s/d,4751,s/d,s/d,s/d,s/d,-27.542267,-67.015311,Localización precisa,s/d,DNPyM,Municipal,s/d,2017
10049030,10,10049,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Museo Provincial De La Fiesta Nacional E Internacional Del Poncho,Av. México S/N - Predio Ferial Catamarca,s/d,4700,383.0,443 7564,s/d,s/d,-28.447415,-65.756226,Localización precisa,s/d,DNPyM,Provincial,s/d,2017
10049030,10,10049,s/d,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Museo Arqueológico Adán Quiroga,Sarmiento 450,s/d,4700,383.0,443 7413,s/d,s/d,-28.4664,-65.78,Localización precisa,s/d,DNPyM,Mixta: Orden Franciscana y Municipalidad de San Fernando del Valle de Catamarca.,s/d,2017
